a,TSNE_1,TSNE_2,X
X32.8,-7.29792814821123,2.96413990154817,Stromal cell_Cxcl14 high(Uterus)
X25.8,-7.26842168437736,2.76010591234637,Stromal cell_Cxcl14 high(Uterus)
X26.8,-7.02569801534161,2.79026373956294,Stromal cell_Cxcl14 high(Uterus)
X27.8,-7.00411978527244,2.44886732780369,Stromal cell_Cxcl14 high(Uterus)
X28.8,-7.00943854023153,1.77746166899155,Stromal cell_Cxcl14 high(Uterus)
X14.73,-6.92362889191763,0.624530108183492,Osteoblast_Ppic high(Neonatal-Skin)
X4.92,-7.14717766522333,0.847021023648436,Stromal cell_Col3a1 high(Neonatal-Heart)
X29.8,-6.96441039702834,2.38507985687857,Stromal cell_Cxcl14 high(Uterus)
X30.8,-7.05981216280346,2.31868190466038,Stromal cell_Cxcl14 high(Uterus)
X34.8,-7.05386522280234,2.70332316014704,Stromal cell_Cxcl14 high(Uterus)
X10.198,-7.21518589280529,2.17344843659476,Stromal cell_Car3 high(Bladder)
X16.198,-7.27554352981116,2.16059879800645,Stromal cell_Car3 high(Bladder)
X31.8,-7.16758245163555,3.10802241466374,Stromal cell_Cxcl14 high(Uterus)
X33.8,-7.09774367711261,2.61403506150021,Stromal cell_Cxcl14 high(Uterus)
X20.73,-6.70765894819244,0.503636256533718,Osteoblast_Ppic high(Neonatal-Skin)
X36.8,-7.13775472438668,3.08498874911074,Stromal cell_Cxcl14 high(Uterus)
X39.8,-7.25832590767436,2.6954180437011,Stromal cell_Cxcl14 high(Uterus)
X40.8,-7.11271384861573,2.73381921569792,Stromal cell_Cxcl14 high(Uterus)
X41.8,4.38010770370856,-6.40347102864585,Stromal cell_Cxcl14 high(Uterus)
X47.117,4.49885506778616,-6.34552848377138,T-cells_Ctla4 high(Mammary-Gland-Virgin)
X1.127,4.58565324155751,-6.34220459854881,T cell(Mammary-Gland-Pregrancy)
X22.127,4.85816260252589,-6.30482735733273,T cell(Mammary-Gland-Pregrancy)
X45.127,4.23887584155907,-6.47916177989916,T cell(Mammary-Gland-Pregrancy)
X42.8,-8.30143720993531,3.49193621178392,Stromal cell_Cxcl14 high(Uterus)
X13.134,-8.64201965538661,3.50909353436617,Stromal cell(Mammary-Gland-Involution)
X44.8,-7.12698831925926,3.1507519393864,Stromal cell_Cxcl14 high(Uterus)
X46.8,-7.11913193375321,2.75955868742686,Stromal cell_Cxcl14 high(Uterus)
X47.8,-6.83051783014434,2.50313645423994,Stromal cell_Cxcl14 high(Uterus)
X49.62,-6.48909353581833,2.25171495631535,Stroma cell (Ovary)
X48.8,-7.23348933713884,2.96241772087082,Stromal cell_Cxcl14 high(Uterus)
X49.8,-7.12162512970176,3.06798311142887,Stromal cell_Cxcl14 high(Uterus)
X49.9,-1.7039046989697,-2.81113256443682,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X0.10,-1.5544585363647,-2.63483345458024,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X4.179,-1.44060142899713,-2.33092488744919,ES_Actb_high(Embryonic-Stem-Cell)
X11.179,-1.4580974401055,-2.90194483772357,ES_Actb_high(Embryonic-Stem-Cell)
X18.180,-1.58465271388576,-2.30286176505697,ES_Nedd4_high(Embryonic-Stem-Cell)
X42.180,-1.40342243622951,-3.11701938389915,ES_Nedd4_high(Embryonic-Stem-Cell)
X31.9,-1.86604764745125,-3.18132259879853,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X1.9,-1.85060834644272,-3.27837728241731,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X42.9,-1.85360416095009,-3.27204085154413,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X20.10,-1.84159163424323,-3.29851933823458,TS_Rps28_high(Trophoblast-Stem-Cell)
X40.10,-1.52744129541363,-3.44272794571428,TS_Rps28_high(Trophoblast-Stem-Cell)
X34.158,-1.94004426708336,-3.05526752401251,Epithelial cell_Sftpc high(Fetal_Lung)
X10.9,-2.0137750322916,-3.20743173287401,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X2.9,-2.02617983609904,-3.22259887576931,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X34.9,-2.10299183216614,-3.28921957694721,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X10.10,-1.79987944057658,-3.19646354481893,TS_Rps28_high(Trophoblast-Stem-Cell)
X7.152,-2.31981613071237,-3.4239251487819,Epithelial cell(Fetal_Stomache)
X35.180,-1.39741840885181,-2.91754392514288,ES_Nedd4_high(Embryonic-Stem-Cell)
X5.9,-1.68227834610778,-3.30262419522031,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X3.9,-1.57199861173389,-3.33061050969876,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X26.10,-1.49033656178805,-3.33504976201942,TS_Rps28_high(Trophoblast-Stem-Cell)
X34.10,-1.45864794885834,-3.11566061361376,TS_Rps28_high(Trophoblast-Stem-Cell)
X4.9,-1.51281296356072,-3.23453926764288,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X21.10,-1.39695359395131,-3.38920001011996,TS_Rps28_high(Trophoblast-Stem-Cell)
X16.180,-1.17505898320889,-2.92932372569456,ES_Nedd4_high(Embryonic-Stem-Cell)
X40.9,-1.86922620525683,-3.24573519705888,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X4.10,-1.49312664271686,-3.20235744808494,TS_Rps28_high(Trophoblast-Stem-Cell)
X45.154,-2.06266681465843,-3.52028697860797,Acinar cell_Spp1 high(Fetal_Stomache)
X11.9,-2.2386054167712,-3.22395150749524,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X6.9,-4.07459424936422,-3.0836797310769,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X39.11,-4.93361776779495,-3.03267123991389,MEF(Trophoblast-Stem-Cell)
X22.111,-4.88030376213308,-2.89053553585233,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X24.111,-4.81682699502314,-3.0510883976422,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X7.9,-2.21245573432658,-3.20895183208198,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X28.152,-2.39121865584145,-3.03395891383656,Epithelial cell(Fetal_Stomache)
X14.169,-1.96552716619035,-2.8038898008588,Epithelial cell_Lgals2 high(Fetal_Intestine)
X44.169,-2.51956214158598,-3.2462288509748,Epithelial cell_Lgals2 high(Fetal_Intestine)
X8.9,-1.69259870961768,-3.24501616338644,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X1.10,-1.54027119632543,-3.0304720456171,TS_Rps28_high(Trophoblast-Stem-Cell)
X9.10,-1.52097125547967,-3.19512826133121,TS_Rps28_high(Trophoblast-Stem-Cell)
X9.9,-1.60114165388847,-2.91542037449397,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X6.153,-0.961479888038397,-2.58650325292448,Erythroblast_Klf1 high(Fetal_Stomache)
X42.158,-1.9745721027247,-3.00160746545151,Epithelial cell_Sftpc high(Fetal_Lung)
X26.181,-1.32821762111319,-2.72286026382821,ES_Rps28_high(Embryonic-Stem-Cell)
X38.9,-1.92519877074115,-3.21351124999214,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X46.9,-2.06995977681514,-3.16894809013989,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X12.9,-1.83146124227716,-3.48574323980203,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X13.9,-2.05887396694715,-3.08811330909445,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X45.9,-1.78781889343744,-3.42846029759114,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X48.9,-1.92236555089824,-3.16300617378883,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X2.158,-2.14498111498482,-2.82651333295257,Epithelial cell_Sftpc high(Fetal_Lung)
X24.158,-2.22609154542753,-2.41917423677275,Epithelial cell_Sftpc high(Fetal_Lung)
X17.9,-1.02256822663534,-2.77921497144212,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X14.9,-0.918100967112446,-2.80052930086885,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X41.83,-0.143005814366859,-2.4473436794203,Erythroblast_Hba-a1 high(Neonatal-Rib)
X10.179,-0.983843166822975,-2.7905907829105,ES_Actb_high(Embryonic-Stem-Cell)
X43.181,-1.29491712519824,-2.79449378753196,ES_Rps28_high(Embryonic-Stem-Cell)
X15.9,-1.89108811038663,-2.94081642809931,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X22.152,-2.20164700587355,-3.05835846831245,Epithelial cell(Fetal_Stomache)
X24.152,-2.0473910656177,-2.92327851222072,Epithelial cell(Fetal_Stomache)
X47.158,-2.06912638884045,-2.89472877664043,Epithelial cell_Sftpc high(Fetal_Lung)
X16.9,-1.88980482608699,-3.43455868525153,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X9.151,-2.99645803558375,-2.26874860158988,Stromal cell_Dcn high(Fetal_Stomache)
X5.152,-2.31258449580021,-3.34267594506201,Epithelial cell(Fetal_Stomache)
X10.181,-1.71350070045482,-3.4799501228327,ES_Rps28_high(Embryonic-Stem-Cell)
X38.153,-0.55728885061716,-2.37372311698269,Erythroblast_Klf1 high(Fetal_Stomache)
X44.180,-1.23481721706672,-2.76325020154274,ES_Nedd4_high(Embryonic-Stem-Cell)
X18.9,-1.91144700209096,-3.29416457878594,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X3.152,-2.45780573802911,-3.47392114601277,Epithelial cell(Fetal_Stomache)
X12.169,-2.52291560086217,-3.30647268949764,Epithelial cell_Lgals2 high(Fetal_Intestine)
X19.9,-4.13035436362793,-2.2857772055365,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X36.112,-4.85994472213481,-2.94045875336137,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X10.157,-3.76106072616646,-1.070394211138,Stromal cell_Ankfy1 high(Fetal_Lung)
X36.170,-3.91874310524219,-0.898045008010261,Enterocyte progenitor(Fetal_Intestine)
X36.152,-1.92386751855063,-3.38175601141975,Epithelial cell(Fetal_Stomache)
X20.9,-1.46579411992382,-3.05049801940184,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X46.180,-1.24528249333085,-3.10002367573366,ES_Nedd4_high(Embryonic-Stem-Cell)
X33.181,-1.4032932511334,-2.96582058752302,ES_Rps28_high(Embryonic-Stem-Cell)
X42.181,-1.55418997814559,-2.89537068592337,ES_Rps28_high(Embryonic-Stem-Cell)
X21.9,-2.04848802273767,-3.24507615513471,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X22.9,-4.35858172992132,-3.07622682623768,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X37.111,-4.46845316561818,-3.06586787450138,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X2.112,-4.5858743943539,-3.10916828069967,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X33.112,-4.5485984707912,-2.97444338435084,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X23.9,-1.78980975491095,-3.05466023251629,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X39.10,-1.67600752673625,-2.95041290867917,TS_Rps28_high(Trophoblast-Stem-Cell)
X24.9,-1.46059644744739,-3.18890324211467,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X8.10,-1.32207831425664,-3.08585420354995,TS_Rps28_high(Trophoblast-Stem-Cell)
X47.181,-1.30848103711973,-2.9307772868978,ES_Rps28_high(Embryonic-Stem-Cell)
X25.9,-1.4712316889119,-3.28603861333915,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X13.10,-1.41530269625932,-3.15411029527271,TS_Rps28_high(Trophoblast-Stem-Cell)
X38.10,-1.51412954519498,-3.08285034069727,TS_Rps28_high(Trophoblast-Stem-Cell)
X26.9,-1.30778739596092,-3.07952868517175,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X27.10,-1.24113614690406,-3.06195108909489,TS_Rps28_high(Trophoblast-Stem-Cell)
X33.10,-1.31771962823023,-3.19645663197757,TS_Rps28_high(Trophoblast-Stem-Cell)
X6.181,-1.20457974478362,-2.84567985161775,ES_Rps28_high(Embryonic-Stem-Cell)
X27.9,-1.51443316009127,-3.34493902546307,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X47.154,-1.62536708350565,-3.38132124715433,Acinar cell_Spp1 high(Fetal_Stomache)
X28.9,-2.09376369567586,-3.26452988353173,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X29.9,-1.60384290871431,-3.19294242144903,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X41.9,-1.69043979402491,-3.07759038104839,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X18.10,-1.53085729621303,-3.32982381189475,TS_Rps28_high(Trophoblast-Stem-Cell)
X39.180,-1.49853237178767,-3.0254161017266,ES_Nedd4_high(Embryonic-Stem-Cell)
X30.9,-1.8538443864065,-3.29751508205541,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X32.9,-1.5853921516128,-3.47420038309817,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X7.181,-1.29083379042468,-2.98382645842291,ES_Rps28_high(Embryonic-Stem-Cell)
X33.9,-1.82499270365375,-3.06200698168553,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X7.158,-2.03424050616622,-2.80224826906616,Epithelial cell_Sftpc high(Fetal_Lung)
X35.9,-1.7763482967796,-3.17839996360293,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X36.9,-1.8296926236402,-3.11664080742237,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X37.9,-1.39409742816633,-3.25425668669111,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X39.9,-1.97910489745698,-3.35526491716182,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X10.152,-2.33511816897682,-3.3796307655896,Epithelial cell(Fetal_Stomache)
X14.152,-2.06737341958378,-3.07489648689219,Epithelial cell(Fetal_Stomache)
X41.152,-2.37954957139733,-3.40328337362426,Epithelial cell(Fetal_Stomache)
X8.152,-2.34157629582559,-3.4610088518527,Epithelial cell(Fetal_Stomache)
X31.181,-1.54491544206146,-2.80150184879632,ES_Rps28_high(Embryonic-Stem-Cell)
X43.9,-2.06318322946537,-3.28718413976991,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X44.9,-1.50143110873666,-3.06729845267345,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X46.179,-1.48942487160486,-2.91055666587309,ES_Actb_high(Embryonic-Stem-Cell)
X28.180,-1.33707371496824,-2.89525244766111,ES_Nedd4_high(Embryonic-Stem-Cell)
X10.112,-4.60780547758259,-3.20909897711318,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X47.9,-1.63028235043418,-2.88537390344252,TS_Mrpl12_high(Trophoblast-Stem-Cell)
X14.10,-1.41766247102382,-2.85961818616134,TS_Rps28_high(Trophoblast-Stem-Cell)
X6.157,-2.77853769825681,-1.42357429192641,Stromal cell_Ankfy1 high(Fetal_Lung)
X14.166,-3.08804505633183,-1.54166537357602,Stromal cell_Adamdec1 high(Fetal_Intestine)
X0.11,-1.68276109291102,-3.06133808995023,TS_Rps28_high(Trophoblast-Stem-Cell)
X41.10,-1.35774699490019,-3.05763314817091,TS_Rps28_high(Trophoblast-Stem-Cell)
X45.153,-0.368800987926807,-2.45589025635184,Erythroblast_Klf1 high(Fetal_Stomache)
X24.180,-1.49333879530596,-2.858579355389,ES_Nedd4_high(Embryonic-Stem-Cell)
X2.10,-0.922765104487243,-2.88078342375639,TS_Rps28_high(Trophoblast-Stem-Cell)
X13.154,-2.48008786080862,-3.79582723005232,Acinar cell_Spp1 high(Fetal_Stomache)
X3.10,-1.34779325554668,-3.00588313415403,TS_Rps28_high(Trophoblast-Stem-Cell)
X0.155,-2.14355178884205,-3.65580980215154,Acinar cell_Spp1 high(Fetal_Stomache)
X31.179,-1.2267310914444,-2.77179643189923,ES_Actb_high(Embryonic-Stem-Cell)
X5.180,-1.4063240743294,-2.99851181451665,ES_Nedd4_high(Embryonic-Stem-Cell)
X5.10,-1.58122117134805,-3.02497776932625,TS_Rps28_high(Trophoblast-Stem-Cell)
X8.181,-1.40434630788062,-2.95132700444199,ES_Rps28_high(Embryonic-Stem-Cell)
X6.10,-1.62336620745484,-3.22698865600252,TS_Rps28_high(Trophoblast-Stem-Cell)
X26.154,-2.24521089736947,-3.69396343739292,Acinar cell_Spp1 high(Fetal_Stomache)
X11.181,-1.14769760494082,-2.90389420611396,ES_Rps28_high(Embryonic-Stem-Cell)
X21.181,-1.34586485922418,-3.04462971786467,ES_Rps28_high(Embryonic-Stem-Cell)
X7.10,-1.47996084362631,-3.22569406117511,TS_Rps28_high(Trophoblast-Stem-Cell)
X4.181,-1.24184327974544,-2.84046533443693,ES_Rps28_high(Embryonic-Stem-Cell)
X11.10,-1.49218379128655,-2.96214099321238,TS_Rps28_high(Trophoblast-Stem-Cell)
X8.180,-1.45817562989751,-2.68973411876992,ES_Nedd4_high(Embryonic-Stem-Cell)
X12.10,-1.42558535050551,-3.26810082520011,TS_Rps28_high(Trophoblast-Stem-Cell)
X43.10,-1.10720962757941,-2.87997453184502,TS_Rps28_high(Trophoblast-Stem-Cell)
X14.153,0.0394577943032388,-2.19722795602916,Erythroblast_Klf1 high(Fetal_Stomache)
X17.153,0.0947041372228759,-2.32144283308373,Erythroblast_Klf1 high(Fetal_Stomache)
X29.153,-2.11127907823705,-2.02745685924343,Erythroblast_Klf1 high(Fetal_Stomache)
X15.10,-1.58614691577572,-3.14342281250902,TS_Rps28_high(Trophoblast-Stem-Cell)
X9.181,-1.41541552960095,-2.80606196333106,ES_Rps28_high(Embryonic-Stem-Cell)
X16.10,-1.48888036973237,-3.12940594977169,TS_Rps28_high(Trophoblast-Stem-Cell)
X17.10,-1.36325556757572,-3.2946063931692,TS_Rps28_high(Trophoblast-Stem-Cell)
X48.152,-2.56872408427893,-1.2196102444911,Epithelial cell(Fetal_Stomache)
X19.10,-1.83380993613742,-2.76662714049455,TS_Rps28_high(Trophoblast-Stem-Cell)
X3.179,-1.46030528804692,-2.85610594998189,ES_Actb_high(Embryonic-Stem-Cell)
X22.10,-1.39515819290113,-3.41889340523033,TS_Rps28_high(Trophoblast-Stem-Cell)
X23.10,-1.59316154079785,-3.22339248694407,TS_Rps28_high(Trophoblast-Stem-Cell)
X37.10,-1.48143362583077,-2.87924207252095,TS_Rps28_high(Trophoblast-Stem-Cell)
X24.10,-1.39711426827792,-2.79291498338116,TS_Rps28_high(Trophoblast-Stem-Cell)
X43.180,-1.4089446611617,-2.72928569874643,ES_Nedd4_high(Embryonic-Stem-Cell)
X25.10,-1.59199023108071,-3.22957902428616,TS_Rps28_high(Trophoblast-Stem-Cell)
X7.179,-1.39735254545591,-2.5540276042512,ES_Actb_high(Embryonic-Stem-Cell)
X6.180,-1.3163310239386,-2.85905049496028,ES_Nedd4_high(Embryonic-Stem-Cell)
X28.10,-1.45895702064839,-3.21605714528461,TS_Rps28_high(Trophoblast-Stem-Cell)
X29.10,-0.983856958259841,-2.77960206069827,TS_Rps28_high(Trophoblast-Stem-Cell)
X30.10,-1.46730146029016,-2.91802388013662,TS_Rps28_high(Trophoblast-Stem-Cell)
X31.10,-1.74613028186361,-3.12224009729517,TS_Rps28_high(Trophoblast-Stem-Cell)
X32.10,-1.85436391621879,-3.15781461046007,TS_Rps28_high(Trophoblast-Stem-Cell)
X5.179,-1.24681339827944,-2.8757505134379,ES_Actb_high(Embryonic-Stem-Cell)
X35.10,-1.3491173472168,-3.14870916824755,TS_Rps28_high(Trophoblast-Stem-Cell)
X36.10,-1.45645341921261,-2.97019590043093,TS_Rps28_high(Trophoblast-Stem-Cell)
X12.181,-1.2079218619653,-2.80259391007641,ES_Rps28_high(Embryonic-Stem-Cell)
X42.10,-1.40112301771325,-3.56443746278241,TS_Rps28_high(Trophoblast-Stem-Cell)
X44.10,-1.30500389084737,-3.22908412326335,TS_Rps28_high(Trophoblast-Stem-Cell)
X45.10,-1.29079067898346,-3.1236585297068,TS_Rps28_high(Trophoblast-Stem-Cell)
X46.10,-1.38951368033725,-2.91122344021421,TS_Rps28_high(Trophoblast-Stem-Cell)
X12.179,-1.2915048506994,-2.78242134181279,ES_Actb_high(Embryonic-Stem-Cell)
X47.10,-1.50392303427506,-3.38033622831281,TS_Rps28_high(Trophoblast-Stem-Cell)
X48.10,-1.58789834369208,-3.06967172459497,TS_Rps28_high(Trophoblast-Stem-Cell)
X49.10,-1.38198982301077,-3.30677574227213,TS_Rps28_high(Trophoblast-Stem-Cell)
X0.12,6.43509649170149,2.32703162080351,MEF(Trophoblast-Stem-Cell)
X36.182,5.78229628070228,2.5895081891945,Macrophage(Embryonic-Mesenchyme)
X4.11,-5.25425480421122,-2.88827078023842,MEF(Trophoblast-Stem-Cell)
X1.11,-5.32492409064056,-2.81302087809347,MEF(Trophoblast-Stem-Cell)
X16.11,-5.44425975168162,-2.70920911426187,MEF(Trophoblast-Stem-Cell)
X20.11,-5.3963857380353,-2.78383219194199,MEF(Trophoblast-Stem-Cell)
X28.11,-5.21823535512824,-2.84189843295092,MEF(Trophoblast-Stem-Cell)
X37.11,-5.27025191801706,-2.85352115204972,MEF(Trophoblast-Stem-Cell)
X10.11,-5.30274533604071,-2.79363145859715,MEF(Trophoblast-Stem-Cell)
X2.11,-5.42023610075963,-2.72292054160193,MEF(Trophoblast-Stem-Cell)
X13.11,-5.40401666648303,-2.77408605258118,MEF(Trophoblast-Stem-Cell)
X25.11,-5.36470278869572,-2.77111557156984,MEF(Trophoblast-Stem-Cell)
X26.11,-5.52637436218461,-2.6941090663277,MEF(Trophoblast-Stem-Cell)
X42.11,-5.48687792319737,-2.71643945053219,MEF(Trophoblast-Stem-Cell)
X3.11,-5.39658514552844,-2.75219848589393,MEF(Trophoblast-Stem-Cell)
X14.11,-5.18984199975644,-2.87016745005725,MEF(Trophoblast-Stem-Cell)
X23.11,-5.48707456385547,-2.71866000230406,MEF(Trophoblast-Stem-Cell)
X11.112,-5.10864995673764,-2.75473704133159,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X33.11,-5.18145939314597,-2.90750844014614,MEF(Trophoblast-Stem-Cell)
X38.11,-5.29049980618239,-2.85067889194198,MEF(Trophoblast-Stem-Cell)
X47.11,-5.165785302874,-2.97767057325676,MEF(Trophoblast-Stem-Cell)
X38.42,-6.31469110580649,-0.0153525056579885,Stromal cell(Placenta)
X5.11,-6.33131601296096,0.277474320125884,MEF(Trophoblast-Stem-Cell)
X6.62,-6.2693599815392,0.325786282003005,Stroma cell (Ovary)
X0.74,-6.43699926885608,0.287387244218477,Osteoblast_Ppic high(Neonatal-Skin)
X33.73,-6.47760954115413,0.474942367584687,Osteoblast_Ppic high(Neonatal-Skin)
X6.11,-5.2834696446615,-2.92484783413669,MEF(Trophoblast-Stem-Cell)
X7.11,-5.19658893325334,-2.80114826623186,MEF(Trophoblast-Stem-Cell)
X14.112,-5.01104023751588,-2.86352210716268,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X24.11,-5.08495757744057,-2.91229680988072,MEF(Trophoblast-Stem-Cell)
X8.11,-4.95518516705939,-2.92016458755995,MEF(Trophoblast-Stem-Cell)
X32.11,-4.7593858481207,-2.69536138119106,MEF(Trophoblast-Stem-Cell)
X1.111,-4.93786103542326,-3.02461305798342,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X6.112,-5.08527389232541,-2.93286874841087,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X9.11,-4.89791437304501,-2.97361143295779,MEF(Trophoblast-Stem-Cell)
X34.111,-4.8757060519492,-3.01668871216267,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X42.111,-4.93081718462487,-3.06107203028218,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X40.112,-4.80362774225349,-3.01831194707669,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X25.111,-5.15305399954239,-2.84007360593956,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X15.11,-5.52135060177364,-2.67978820165883,MEF(Trophoblast-Stem-Cell)
X11.11,-5.51934527747617,-2.62440022697861,MEF(Trophoblast-Stem-Cell)
X36.11,-5.52498280979836,-2.69256715525146,MEF(Trophoblast-Stem-Cell)
X46.11,-5.53153657297833,-2.69118480887587,MEF(Trophoblast-Stem-Cell)
X12.11,-5.51745723177424,-2.70967936262598,MEF(Trophoblast-Stem-Cell)
X43.11,-5.50781316616491,-2.70590550239505,MEF(Trophoblast-Stem-Cell)
X18.11,-5.47741331382734,-2.73314014108234,MEF(Trophoblast-Stem-Cell)
X30.11,-5.03255481761215,-3.29294500869492,MEF(Trophoblast-Stem-Cell)
X17.11,-5.11166592851412,-3.20302748480828,MEF(Trophoblast-Stem-Cell)
X34.11,-5.09416299186081,-3.15507746774952,MEF(Trophoblast-Stem-Cell)
X15.111,-4.96698574119319,-3.28912681401243,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X44.111,-5.04621029046322,-3.3036226636587,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X47.112,-4.98350333633536,-3.29516417198016,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X19.11,-5.13826777173315,-2.97496699550453,MEF(Trophoblast-Stem-Cell)
X3.112,-5.01058368477733,-3.27984960148689,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X21.11,-5.45217381522749,-2.74299022723639,MEF(Trophoblast-Stem-Cell)
X22.11,-5.13301320288159,-2.72837426827975,MEF(Trophoblast-Stem-Cell)
X10.111,-5.02217419819192,-2.95518434382945,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X0.112,-4.76348024704415,-3.07329230996714,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X27.11,-4.80434291028792,-2.98186778923159,MEF(Trophoblast-Stem-Cell)
X29.112,-4.77068702569821,-3.15483041025526,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X34.112,-4.80856077207073,-3.03233116339099,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X46.112,-4.77601059403949,-2.942560883702,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X35.111,-4.91671370271849,-3.04215759857844,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X2.111,-4.79946062405936,-3.26629021776397,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X29.11,-4.5482852992642,-3.06542023814367,MEF(Trophoblast-Stem-Cell)
X8.111,-4.78251661545828,-3.13195652854563,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X43.111,-3.81600582514808,-2.6948630308715,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X21.112,-4.878309229164,-3.24469394446054,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X4.111,-4.99736579760768,-3.29683049128126,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X20.112,-4.95560104126231,-3.25361008493261,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
