a,TSNE_1,TSNE_2,X
X44.10,0.197109486055543,6.34706754678962,TS_Rps28_high(Trophoblast-Stem-Cell)
X45.10,0.0797027630743288,6.27577898258801,TS_Rps28_high(Trophoblast-Stem-Cell)
X46.10,-0.0321721925084313,6.31402598224199,TS_Rps28_high(Trophoblast-Stem-Cell)
X12.179,-0.0413606740147799,6.17637898224846,ES_Actb_high(Embryonic-Stem-Cell)
X47.10,0.252720887861048,6.5916786343648,TS_Rps28_high(Trophoblast-Stem-Cell)
X48.10,-0.127587330597931,6.465423335522,TS_Rps28_high(Trophoblast-Stem-Cell)
X49.10,0.241908841037717,6.53807852019997,TS_Rps28_high(Trophoblast-Stem-Cell)
X36.182,-3.12114960291579,-4.34037950751646,Macrophage(Embryonic-Mesenchyme)
X4.11,0.337739325742158,9.05679281402472,MEF(Trophoblast-Stem-Cell)
X1.11,0.334535307903994,9.08869930601105,MEF(Trophoblast-Stem-Cell)
X16.11,0.251193601967211,9.20782252195974,MEF(Trophoblast-Stem-Cell)
X20.11,0.28131696653827,9.1761107332757,MEF(Trophoblast-Stem-Cell)
X28.11,0.2986649109386,9.01889114622012,MEF(Trophoblast-Stem-Cell)
X37.11,0.30690111011035,9.10055837174248,MEF(Trophoblast-Stem-Cell)
X10.11,0.21372808956755,9.1371992273521,MEF(Trophoblast-Stem-Cell)
X2.11,0.18211907814978,9.22939677413657,MEF(Trophoblast-Stem-Cell)
X13.11,0.218519604383016,9.17475930756089,MEF(Trophoblast-Stem-Cell)
X25.11,0.201064657025519,9.1839407953721,MEF(Trophoblast-Stem-Cell)
X26.11,0.171535925639197,9.32611575174421,MEF(Trophoblast-Stem-Cell)
X42.11,0.17939207022241,9.3103339754028,MEF(Trophoblast-Stem-Cell)
X3.11,0.182922487710281,9.21678725505366,MEF(Trophoblast-Stem-Cell)
X14.11,0.282480454150861,9.04877298920599,MEF(Trophoblast-Stem-Cell)
X23.11,0.170902864011751,9.3021778293671,MEF(Trophoblast-Stem-Cell)
X11.112,0.179401136868457,8.90847810913319,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X33.11,0.336080177085651,9.03041098220456,MEF(Trophoblast-Stem-Cell)
X38.11,0.339176350359355,9.10117801136261,MEF(Trophoblast-Stem-Cell)
X47.11,0.402275108256947,9.01565573350607,MEF(Trophoblast-Stem-Cell)
X38.42,-5.30972241814292,3.35777901885205,Stromal cell(Placenta)
X5.11,-5.10780045509392,3.2942009734445,MEF(Trophoblast-Stem-Cell)
X6.62,-5.07389272380106,3.38000502192955,Stroma cell (Ovary)
X33.73,-5.06718268200376,3.1392583271974,Osteoblast_Ppic high(Neonatal-Skin)
X6.11,0.328905998520124,9.06728340967475,MEF(Trophoblast-Stem-Cell)
X7.11,0.23972541914889,9.00491072976617,MEF(Trophoblast-Stem-Cell)
X14.112,0.25562615373492,8.84209883104833,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X24.11,0.32724931004969,8.9448328460339,MEF(Trophoblast-Stem-Cell)
X8.11,0.31872258186272,8.91968743161231,MEF(Trophoblast-Stem-Cell)
X32.11,0.224022284207071,8.67836836262322,MEF(Trophoblast-Stem-Cell)
X1.111,0.339589081842772,8.77821292419427,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X6.112,0.356523416861564,8.96404466745297,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X9.11,0.368828234218023,8.78608666824972,MEF(Trophoblast-Stem-Cell)
X34.111,0.31107009837785,8.67351111926429,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X42.111,0.413742807254517,8.78939636643024,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X40.112,0.325865528936435,8.63605535624388,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X25.111,0.229273988201538,8.97196195784012,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X15.11,0.183708028431473,9.32307096254077,MEF(Trophoblast-Stem-Cell)
X11.11,0.133473218687527,9.31676392021896,MEF(Trophoblast-Stem-Cell)
X36.11,0.170194159167274,9.34428538714874,MEF(Trophoblast-Stem-Cell)
X46.11,0.16896504882317,9.34998317977844,MEF(Trophoblast-Stem-Cell)
X12.11,0.169975085844221,9.33232959386564,MEF(Trophoblast-Stem-Cell)
X43.11,0.168823200627732,9.31831502794568,MEF(Trophoblast-Stem-Cell)
X18.11,0.264190517661419,9.24382684838419,MEF(Trophoblast-Stem-Cell)
X30.11,0.639993165778227,8.682940239303,MEF(Trophoblast-Stem-Cell)
X17.11,0.582527279887551,8.79609067545806,MEF(Trophoblast-Stem-Cell)
X34.11,0.530488365096822,8.81830935286743,MEF(Trophoblast-Stem-Cell)
X15.111,0.648227534029715,8.81213639029451,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X44.111,0.616278768730717,8.78803286761267,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X47.112,0.584473866650494,8.80449010060584,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X19.11,0.403880234023656,8.95492551201002,MEF(Trophoblast-Stem-Cell)
X3.112,0.608747492289616,8.84919449717279,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X21.11,0.302608727678634,9.2191949581863,MEF(Trophoblast-Stem-Cell)
X22.11,0.239414263435044,8.92250777149923,MEF(Trophoblast-Stem-Cell)
X10.111,0.28665453241437,8.85750843040062,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X0.112,0.332397692356995,8.71770870845585,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X27.11,0.35881344866345,8.67410312781103,MEF(Trophoblast-Stem-Cell)
X29.112,0.507345186024344,8.66589811096973,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X34.112,0.354319045112809,8.72566481673391,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X46.112,0.350703894160826,8.68324575630101,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X35.111,0.343899841409629,8.76996112141357,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X2.111,0.543256890756572,8.65302760768088,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X29.11,0.423028431131938,8.42224769948959,MEF(Trophoblast-Stem-Cell)
X8.111,0.400064986332747,8.70435023405311,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X43.111,0.0398270315021451,7.94343152552101,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X21.112,0.5856136421927,8.7222926676649,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X4.111,0.536374010359149,8.65929126615368,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X20.112,0.580910110695846,8.71040987982119,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X30.112,0.628854568104102,8.71666278948867,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X32.112,0.660619338809259,8.68373394633718,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X48.11,0.285712257871562,8.73167944327308,MEF(Trophoblast-Stem-Cell)
X31.11,0.236514258519577,8.77563961333984,MEF(Trophoblast-Stem-Cell)
X7.111,0.273693670862554,8.78800492999082,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X29.171,-2.65891214020818,5.73658509590642,Stromal cell_Stmn2 high (Fetal_Intestine)
X20.184,-3.26714495419989,5.20111235607866,Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X41.112,0.456817112161351,8.67009965353759,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X35.11,0.550371647389922,8.7414339230505,MEF(Trophoblast-Stem-Cell)
X13.111,0.446392440047994,8.74215344020501,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X40.11,-3.66985736686225,5.23274270985665,MEF(Trophoblast-Stem-Cell)
X41.11,0.0964605169784989,8.7577806235182,MEF(Trophoblast-Stem-Cell)
X40.42,-3.97323404786109,4.84216893631691,Stromal cell(Placenta)
X2.88,-3.73935367334174,5.22159744849827,Mesenchymal cell(Neonatal-Muscle)
X25.88,-3.72051543291597,5.13421902998577,Mesenchymal cell(Neonatal-Muscle)
X20.111,0.18264047908937,8.75057962850131,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X43.112,0.251104148280924,8.73091266346004,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X12.170,-3.47531853268535,5.05897807240806,Enterocyte progenitor(Fetal_Intestine)
X44.11,0.509827963983726,8.73420210279764,MEF(Trophoblast-Stem-Cell)
X45.11,0.112899348496792,7.47242514858305,MEF(Trophoblast-Stem-Cell)
X18.111,0.344852345566509,8.64511243541168,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X23.111,0.349766234740744,8.58552853942028,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X49.11,-5.10899041186212,3.59862935489357,MEF(Trophoblast-Stem-Cell)
X14.42,-4.78753822802334,4.06742356769312,Stromal cell(Placenta)
X37.42,-5.13555026829839,3.62228491071494,Stromal cell(Placenta)
X15.12,0.127037595793043,-2.05279002511015,B cell(Thymus)
X33.12,0.15670053411387,-2.56617412014888,B cell(Thymus)
X5.14,0.132845313165786,-2.52165473424636,T cell_Ms4a4b high(Thymus)
X22.14,0.0788324055959582,-2.11259726771276,T cell_Ms4a4b high(Thymus)
X29.14,0.142346734866372,-2.53951398318661,T cell_Ms4a4b high(Thymus)
X1.12,0.19112559821846,-2.24682011694178,B cell(Thymus)
X25.12,0.192677626271894,-2.61340918507691,B cell(Thymus)
X41.12,0.165355670307694,-2.45161927692703,B cell(Thymus)
X18.12,0.178386467599619,-2.50774892263568,B cell(Thymus)
X2.12,0.20150001509751,-2.63734788967841,B cell(Thymus)
X9.14,-0.0536197003501323,-2.64783885765212,T cell_Ms4a4b high(Thymus)
X39.15,0.202336491891363,-2.59717344314952,DPT cell(Thymus)
X3.14,-0.117221950935197,-2.5466552751862,T cell_Ms4a4b high(Thymus)
X3.12,0.0689310849082947,-2.36751033250387,B cell(Thymus)
X7.14,-0.178215639886823,-2.53282884154502,T cell_Ms4a4b high(Thymus)
X4.12,0.24505445392924,-2.54454554176473,B cell(Thymus)
X5.12,0.149191530639026,-2.70531327729251,B cell(Thymus)
X32.14,-0.265271049100388,-2.82850021910851,T cell_Ms4a4b high(Thymus)
X8.12,0.129235629167813,-1.85128364612468,B cell(Thymus)
X6.12,0.117167784424993,-1.97951949734313,B cell(Thymus)
X48.12,0.0644919873724749,-1.83481023238266,B cell(Thymus)
X39.13,0.135617040651051,-2.04758162680886,Proliferating thymocyte(Thymus)
X7.12,0.176264448270311,-2.30461975030393,B cell(Thymus)
X1.14,0.0417144828328598,-1.88813841432394,T cell_Ms4a4b high(Thymus)
X4.130,-0.142976553858572,-1.91511922939655,T cell_Pclaf high(Mammary-Gland-Involution)
X46.130,-0.259509924060964,-1.49909527269878,T cell_Pclaf high(Mammary-Gland-Involution)
X9.12,0.108524119989768,-2.68539417481341,B cell(Thymus)
X10.12,0.0688197537320873,-2.56394666737025,B cell(Thymus)
X11.12,0.0973227643147954,-1.89158944005386,B cell(Thymus)
X32.13,0.167884330742534,-1.89356556594421,Proliferating thymocyte(Thymus)
X8.32,-1.82496914146175,-1.85753191633398,T cell(Spleen)
X12.12,-1.87079309964516,-1.92737968647356,B cell(Thymus)
X12.32,-2.04638184886702,-2.07974030308813,T cell(Spleen)
X42.32,-1.75708973231353,-1.88891552188363,T cell(Spleen)
X0.117,-1.98450909098161,-1.93373067991879,Dividing cell(Mammary-Gland-Virgin)
X1.116,-1.69331502076309,-1.82031555774305,Dividing cell(Mammary-Gland-Virgin)
X8.14,-0.295565541399623,-2.50056367077391,T cell_Ms4a4b high(Thymus)
X13.12,-0.112645933565885,-2.28274071419543,B cell(Thymus)
X46.14,-0.126178637600573,-2.0744957383661,T cell_Ms4a4b high(Thymus)
X13.130,-0.181044028006234,-2.06680623742838,T cell_Pclaf high(Mammary-Gland-Involution)
X14.12,0.150649677092264,-1.94043115630731,B cell(Thymus)
X40.12,0.162686324266775,-1.90985626141652,B cell(Thymus)
X11.130,-0.22155209288078,-1.89039862148237,T cell_Pclaf high(Mammary-Gland-Involution)
X38.12,-0.520942377672304,-2.53624932867422,B cell(Thymus)
X16.12,-0.22581246002816,-2.56501610429487,B cell(Thymus)
X37.14,-0.398953459705498,-2.58609139984438,T cell_Ms4a4b high(Thymus)
X17.12,0.083061422449964,-2.56400631734696,B cell(Thymus)
X19.12,0.075755654083271,-2.6305514143613,B cell(Thymus)
X45.12,-0.0333832732291736,-2.60852718764356,B cell(Thymus)
X20.12,0.154357798389022,-1.83426642758232,B cell(Thymus)
X34.12,0.147212706885483,-1.79928717528563,B cell(Thymus)
X21.12,0.199736554795349,-2.43470396392062,B cell(Thymus)
X22.12,0.179830610300659,-1.79970440617859,B cell(Thymus)
X27.12,0.205366937036235,-1.80238970311119,B cell(Thymus)
X30.12,0.19319432498175,-1.8025757532947,B cell(Thymus)
X23.12,-0.00960467366667118,-2.27625969849504,B cell(Thymus)
X40.14,-0.234463446834709,-2.55856816890542,T cell_Ms4a4b high(Thymus)
X24.12,0.130043873952171,-2.0853616084732,B cell(Thymus)
X33.14,-0.144070452835372,-2.75143067770989,T cell_Ms4a4b high(Thymus)
X26.12,0.180108387581186,-1.99828879097159,B cell(Thymus)
X28.12,-0.0495302813096321,-2.00531714058173,B cell(Thymus)
X29.12,0.0991727118700277,-2.58674706000638,B cell(Thymus)
X31.12,0.189733235631276,-2.52749285119721,B cell(Thymus)
X32.12,0.127272599855238,-2.32266570487293,B cell(Thymus)
X35.12,0.131404161279019,-2.32856158660839,B cell(Thymus)
X36.12,0.25903839824303,-2.57361074595011,B cell(Thymus)
X37.12,0.193195613687597,-2.54716945174343,B cell(Thymus)
X6.14,-0.559962374571644,-2.82792274823007,T cell_Ms4a4b high(Thymus)
X20.14,-0.758734415255104,-2.45198682579699,T cell_Ms4a4b high(Thymus)
X36.51,-0.532291627756583,-2.40060404329227,T cell_Trbc2 high(Peripheral_Blood)
X10.117,-0.925517098748176,-2.43367335998182,T-cells_Ctla4 high(Mammary-Gland-Virgin)
X39.12,0.169200328685283,-1.96972119799714,B cell(Thymus)
X42.12,0.0532272424824739,-2.26344889063719,B cell(Thymus)
X43.12,0.181435893407967,-2.55793530272724,B cell(Thymus)
X44.12,-0.114421747829065,-2.62702882476987,B cell(Thymus)
X46.12,0.0384448827786795,-2.52276341955339,B cell(Thymus)
X47.12,0.0180075704208017,-2.47156256332693,B cell(Thymus)
X35.13,0.10199532130241,-2.22092649934475,Proliferating thymocyte(Thymus)
X25.116,-0.266405219551358,-1.34869496717221,Dividing cell(Mammary-Gland-Virgin)
X49.12,0.0386084628273842,-2.47944153000777,B cell(Thymus)
X1.13,0.0952836897784999,-2.38668225381737,Proliferating thymocyte(Thymus)
X2.13,0.206730395397032,-1.80802316430104,Proliferating thymocyte(Thymus)
X3.13,0.236097150614551,-2.55115118343743,Proliferating thymocyte(Thymus)
X4.13,0.170866555964386,-1.97547271832356,Proliferating thymocyte(Thymus)
X5.13,0.127354961346981,-1.96295440166731,Proliferating thymocyte(Thymus)
X6.13,-0.0923354811745836,-1.80025826971856,Proliferating thymocyte(Thymus)
X7.13,0.117361408353586,-2.0147819346084,Proliferating thymocyte(Thymus)
X8.13,0.177882993087863,-2.56455691593501,Proliferating thymocyte(Thymus)
X9.13,0.170870572398789,-1.81312163612095,Proliferating thymocyte(Thymus)
X10.13,0.18045529266794,-2.52939594522764,Proliferating thymocyte(Thymus)
X11.13,0.17903630055385,-2.56705841596486,Proliferating thymocyte(Thymus)
X12.13,0.18063792105233,-2.24591566417311,Proliferating thymocyte(Thymus)
X46.13,0.181758135156228,-2.4459963442923,Proliferating thymocyte(Thymus)
X13.13,0.178058997600105,-2.42595033473426,Proliferating thymocyte(Thymus)
X14.13,0.132924040569055,-1.86323401548533,Proliferating thymocyte(Thymus)
X15.13,0.161353952383197,-2.32869237916278,Proliferating thymocyte(Thymus)
X16.13,0.145678274879465,-2.14374014956924,Proliferating thymocyte(Thymus)
X17.13,0.214256232927081,-2.55350863836492,Proliferating thymocyte(Thymus)
X18.13,0.110761773117703,-2.22002993282142,Proliferating thymocyte(Thymus)
X19.13,0.155524779404728,-2.48173530588348,Proliferating thymocyte(Thymus)
X20.13,0.0674022342506452,-2.0085896755474,Proliferating thymocyte(Thymus)
X22.13,0.0418614425356741,-1.95907021361062,Proliferating thymocyte(Thymus)
X21.13,-0.0377475776394592,-1.94380034996269,Proliferating thymocyte(Thymus)
X23.13,0.179761659956137,-1.96477120408647,Proliferating thymocyte(Thymus)
X24.13,0.209699855014884,-2.00140511812111,Proliferating thymocyte(Thymus)
X25.13,0.10498361091903,-1.85798430940291,Proliferating thymocyte(Thymus)
X26.13,0.152068095114573,-2.22678264231129,Proliferating thymocyte(Thymus)
X27.13,-0.129977163950421,-1.4908922320484,Proliferating thymocyte(Thymus)
X26.51,-0.262037473628039,-1.21136258222867,T cell_Trbc2 high(Peripheral_Blood)
X12.130,-0.325307258921025,-1.32460548754345,T cell_Pclaf high(Mammary-Gland-Involution)
X28.13,0.168043428814487,-1.94890477589957,Proliferating thymocyte(Thymus)
X29.13,0.210663281671335,-1.8694735545657,Proliferating thymocyte(Thymus)
X30.13,0.161160199985217,-2.55321525921647,Proliferating thymocyte(Thymus)
X31.13,0.101128884848142,-1.97851733460543,Proliferating thymocyte(Thymus)
X33.13,-0.0096246560641367,-2.08583600524369,Proliferating thymocyte(Thymus)
X34.13,0.137559738675925,-1.98313526432913,Proliferating thymocyte(Thymus)
X36.13,0.0782466781764111,-2.44986078394352,Proliferating thymocyte(Thymus)
X37.13,0.182941830406927,-2.56742443406367,Proliferating thymocyte(Thymus)
X38.13,0.139661994451582,-1.95539005083955,Proliferating thymocyte(Thymus)
X40.13,-0.0621733243223277,-2.03438173302193,Proliferating thymocyte(Thymus)
X41.13,0.151169714478255,-2.3206122213854,Proliferating thymocyte(Thymus)
X42.13,0.0479908091995115,-1.97978504031466,Proliferating thymocyte(Thymus)
X43.13,0.212977725512691,-1.9651034558713,Proliferating thymocyte(Thymus)
X44.13,0.143040183926117,-2.3324002851281,Proliferating thymocyte(Thymus)
X45.13,0.141832709766504,-1.94574284073746,Proliferating thymocyte(Thymus)
X47.13,0.0996628096122625,-2.00824919589666,Proliferating thymocyte(Thymus)
X48.13,-0.0164512118559575,-1.80287990519375,Proliferating thymocyte(Thymus)
X49.13,0.22630854380934,-2.36757556901019,Proliferating thymocyte(Thymus)
X7.113,-0.802149832461291,-2.70423124208182,T cell_Cd8b1 high(Mammary-Gland-Virgin)
X15.117,-0.631892630343912,-2.71268435827329,T-cells_Ctla4 high(Mammary-Gland-Virgin)
X31.117,-1.14334681474046,-2.55129637143005,T-cells_Ctla4 high(Mammary-Gland-Virgin)
X27.122,-0.855612325197828,-2.88637587388047,T cell_Ly6c2 high(Mammary-Gland-Virgin)
X8.116,-0.396169208892837,-1.76941213608403,Dividing cell(Mammary-Gland-Virgin)
X2.130,-0.31303097639594,-1.78831262967404,T cell_Pclaf high(Mammary-Gland-Involution)
X35.130,-0.275262619282486,-1.75305763604881,T cell_Pclaf high(Mammary-Gland-Involution)
X4.14,-0.536855629546323,-2.95246860124871,T cell_Ms4a4b high(Thymus)
X2.14,-0.753588155405404,-3.06969295609225,T cell_Ms4a4b high(Thymus)
X16.14,-0.617101918155708,-2.96405236197269,T cell_Ms4a4b high(Thymus)
X19.122,-0.912942385771644,-2.9887983156493,T cell_Ly6c2 high(Mammary-Gland-Virgin)
X12.113,-0.661604072159186,-2.30980029274988,T cell_Cd8b1 high(Mammary-Gland-Virgin)
X11.116,-0.583346016864945,-2.25771621750259,Dividing cell(Mammary-Gland-Virgin)
X20.122,-0.529905013378241,-2.98491227384233,T cell_Ly6c2 high(Mammary-Gland-Virgin)
X27.113,-0.73389172857144,-3.07972785328879,T cell_Cd8b1 high(Mammary-Gland-Virgin)
X29.117,-0.994726467630089,-2.98477156221678,T-cells_Ctla4 high(Mammary-Gland-Virgin)
X42.51,-0.698462393991916,-2.73256944143873,T cell_Trbc2 high(Peripheral_Blood)
X3.116,-0.953263174540575,-2.49723291872163,Dividing cell(Mammary-Gland-Virgin)
X31.116,-0.5877762212379,-2.53386228564302,Dividing cell(Mammary-Gland-Virgin)
X21.14,-0.498863894808693,-2.65950350823231,T cell_Ms4a4b high(Thymus)
X14.14,-0.373661458820083,-2.78719157537676,T cell_Ms4a4b high(Thymus)
X15.14,-0.406129564576001,-2.70025675626924,T cell_Ms4a4b high(Thymus)
X10.14,-0.489492645534814,-2.84165171489638,T cell_Ms4a4b high(Thymus)
X11.14,-0.378963684794987,-2.62335752567813,T cell_Ms4a4b high(Thymus)
X36.14,-0.531143826309333,-2.59462895921144,T cell_Ms4a4b high(Thymus)
X12.14,-0.645212981384757,-2.89014161336921,T cell_Ms4a4b high(Thymus)
X45.32,-0.908512621153303,-2.90705082018685,T cell(Spleen)
X13.14,-0.45690808844138,-2.14000860334061,T cell_Ms4a4b high(Thymus)
X45.14,-0.57007929675014,-2.20109544682801,T cell_Ms4a4b high(Thymus)
X44.51,-1.09383712854317,-2.32814187468299,T cell_Trbc2 high(Peripheral_Blood)
X1.122,-0.888003365471159,-2.81871867107308,T cell_Ly6c2 high(Mammary-Gland-Virgin)
X17.14,-0.0412937549381902,-2.79395253048872,T cell_Ms4a4b high(Thymus)
X3.32,-1.29398924850238,-2.27345583051904,T cell(Spleen)
X18.14,-1.09305149896283,-2.17947663614722,T cell_Ms4a4b high(Thymus)
X5.51,-0.998805701212162,-2.27674661426115,T cell_Trbc2 high(Peripheral_Blood)
X21.113,-1.10946185713121,-2.15692541218588,T cell_Cd8b1 high(Mammary-Gland-Virgin)
X37.122,-1.32610033313069,-2.18140007420284,T cell_Ly6c2 high(Mammary-Gland-Virgin)
X19.14,-0.353948393996112,-2.11827849515024,T cell_Ms4a4b high(Thymus)
X32.51,-0.657623760382877,-2.17413662102755,T cell_Trbc2 high(Peripheral_Blood)
X37.130,-0.587896027820263,-2.1840907840075,T cell_Pclaf high(Mammary-Gland-Involution)
X23.14,-0.415043563792086,-2.68501893620548,T cell_Ms4a4b high(Thymus)
X27.14,-0.443445608061253,-2.71969408339587,T cell_Ms4a4b high(Thymus)
X24.14,-0.436016134042162,-2.81205744496837,T cell_Ms4a4b high(Thymus)
X25.14,-0.620136125383605,-2.85034687700398,T cell_Ms4a4b high(Thymus)
X26.14,-0.0416793694879359,-2.52346054335069,T cell_Ms4a4b high(Thymus)
X28.14,-1.00003122566697,-2.00327459030333,T cell_Ms4a4b high(Thymus)
X15.116,-1.06652899117532,-2.00910399754033,Dividing cell(Mammary-Gland-Virgin)
X17.122,-1.03127600184159,-2.21337004797767,T cell_Ly6c2 high(Mammary-Gland-Virgin)
X10.127,-0.936445008816445,-1.91401381738154,T cell(Mammary-Gland-Pregrancy)
X0.131,-0.842582115982238,-1.74322047050517,T cell_Pclaf high(Mammary-Gland-Involution)
X30.14,-0.404783188802599,-2.92256941462704,T cell_Ms4a4b high(Thymus)
X31.14,-0.53511629332285,-2.51956702438323,T cell_Ms4a4b high(Thymus)
X34.14,-0.688688921690704,-2.25848736932401,T cell_Ms4a4b high(Thymus)
X28.116,-0.694403103705582,-2.17521113294113,Dividing cell(Mammary-Gland-Virgin)
X35.14,-0.199252188573297,-1.9260770240379,T cell_Ms4a4b high(Thymus)
X38.14,-0.0355999245755395,-2.43786768079038,T cell_Ms4a4b high(Thymus)
X39.14,-0.311887405332253,-2.58679646515627,T cell_Ms4a4b high(Thymus)
X17.51,-0.607219243279604,-2.10809612506536,T cell_Trbc2 high(Peripheral_Blood)
X41.14,-0.539146122217966,-2.12435351916074,T cell_Ms4a4b high(Thymus)
X29.130,-0.665280146514747,-2.13264503644995,T cell_Pclaf high(Mammary-Gland-Involution)
X42.14,-0.288465790656195,-2.78299033860948,T cell_Ms4a4b high(Thymus)
X43.14,-0.618678434966509,-2.2091856426188,T cell_Ms4a4b high(Thymus)
X44.14,-0.711738748799228,-2.3451213701396,T cell_Ms4a4b high(Thymus)
X11.51,-1.11046941062807,-2.27224348422255,T cell_Trbc2 high(Peripheral_Blood)
X37.113,-0.629527598908912,-2.18193319902308,T cell_Cd8b1 high(Mammary-Gland-Virgin)
X47.14,0.0817805660353368,-2.6466105946149,T cell_Ms4a4b high(Thymus)
X48.14,-0.691845314793272,-2.920702023139,T cell_Ms4a4b high(Thymus)
X49.14,-0.293665365979304,-2.77857764643639,T cell_Ms4a4b high(Thymus)
X1.15,0.000821892032427273,-2.53018008259581,DPT cell(Thymus)
X2.15,0.181911213626495,-2.18479574076762,DPT cell(Thymus)
X3.15,0.135258744949286,-1.81672543241701,DPT cell(Thymus)
X4.15,0.171481735471963,-2.62283700054043,DPT cell(Thymus)
X5.15,0.128754097718684,-2.61634854460566,DPT cell(Thymus)
X6.15,-0.208249606245056,-2.34329933875115,DPT cell(Thymus)
X7.15,0.0115160237265139,-2.72610808824099,DPT cell(Thymus)
X8.15,0.141895200162497,-2.6104180863155,DPT cell(Thymus)
X9.15,0.141446923988967,-2.43593942582506,DPT cell(Thymus)
X10.15,0.212874485980905,-2.58209629026121,DPT cell(Thymus)
X11.15,-0.226888693160308,-2.81976406134698,DPT cell(Thymus)
X12.15,0.168255197872711,-2.25640205943554,DPT cell(Thymus)
X13.15,0.257072894109604,-2.6093496010098,DPT cell(Thymus)
X14.15,-0.0161143556304284,-2.70253018339263,DPT cell(Thymus)
X15.15,0.198170672095586,-2.5544993286338,DPT cell(Thymus)
X16.15,0.0812034106167697,-2.67591400957435,DPT cell(Thymus)
X17.15,0.135397875307988,-2.17501854892693,DPT cell(Thymus)
X18.15,0.0459416276680718,-2.56218429371646,DPT cell(Thymus)
X19.15,0.241508679977656,-2.58082669758187,DPT cell(Thymus)
X20.15,0.0861180280192025,-2.67158106270085,DPT cell(Thymus)
X21.15,0.164354367189124,-2.62624904852379,DPT cell(Thymus)
X22.15,0.205944083189831,-2.66393347591164,DPT cell(Thymus)
X23.15,0.0784949525308647,-2.65827064739636,DPT cell(Thymus)
X24.15,0.0931383884620796,-2.67953413849976,DPT cell(Thymus)
X25.15,-0.0101878855401933,-2.61370249419066,DPT cell(Thymus)
X26.15,-0.00483357740101466,-2.69101755907,DPT cell(Thymus)
X27.15,0.107818229030439,-2.45812893604364,DPT cell(Thymus)
X28.15,0.0748313619191459,-2.05369088392102,DPT cell(Thymus)
X29.15,0.0582182545451032,-2.67524049786217,DPT cell(Thymus)
X45.15,0.0161791312230215,-2.67402731461043,DPT cell(Thymus)
X30.15,0.115576396502091,-2.54255623827254,DPT cell(Thymus)
X31.15,0.052799744454105,-1.9638126688124,DPT cell(Thymus)
X32.15,0.223283602882511,-2.69756402787721,DPT cell(Thymus)
X33.15,0.223443764905255,-2.55726595693764,DPT cell(Thymus)
X34.15,0.104945221844436,-2.61212815919897,DPT cell(Thymus)
